Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-March-2019,6.70,6.78,5.88,6.07,6.312564613154653935,7101882,94414,44831089.00,3779839,53.22,0.90,-0.63
5-March-2019,6.57,6.70,6.44,6.64,6.621644813134631543,3820130,3210,25295544.00,1868543,48.91,0.26,0.07
1-March-2019,6.54,6.71,6.50,6.61,6.597220713061996258,5089291,7893,33575176.00,2070381,40.68,0.21,0.07
28-February-2019,6.60,6.60,6.30,6.48,6.447700726479713269,9634130,24604,62117987.00,1421601,14.76,0.30,-0.12
27-February-2019,6.50,6.68,6.20,6.50,6.458134031431479171,12073183,309716,77970234.00,2424941,20.09,0.48,0.00
26-February-2019,5.96,6.68,5.89,6.39,6.247496616019117904,11419243,256690,71341682.00,1662825,14.56,0.79,0.43
25-February-2019,6.59,6.59,5.90,6.01,6.073623069550981102,12569226,326331,76340741.00,2914774,23.19,0.69,-0.58
22-February-2019,6.38,7.53,6.28,6.54,6.841317941291046092,23249503,361695,159057242.00,4508474,19.39,1.25,0.16
21-February-2019,5.90,6.54,5.72,6.33,6.059713822480958283,12623074,201378,76492216.00,2152913,17.06,0.82,0.43
20-February-2019,6.09,6.17,5.45,5.80,5.739042393456040842,9869377,21610,56640773.00,1674330,16.96,0.72,-0.29
19-February-2019,6.29,6.29,5.96,6.02,6.107874323515185595,7821129,25841,47770473.00,1255325,16.05,0.33,-0.27
18-February-2019,6.05,6.47,5.91,6.10,6.119818309403954084,11782448,74224,72106441.00,2219774,18.84,0.56,0.05
15-February-2019,5.55,5.69,5.40,5.50,5.531427703460923235,7452549,260185,41223236.00,799491,10.73,0.29,-0.05
14-February-2019,5.74,5.75,5.21,5.54,5.523817275707820972,9208190,130248,50864359.00,1343342,14.59,0.54,-0.20
13-February-2019,5.60,6.06,5.38,5.77,5.779994792735118546,14994436,231376,86667762.00,2835340,18.91,0.68,0.17
12-February-2019,5.38,5.75,5.11,5.62,5.421951504719040890,11296893,141418,61251206.00,1720313,15.23,0.64,0.24
11-February-2019,5.80,5.84,5.21,5.34,5.349058610610404285,6054774,110926,32387341.00,1536821,25.38,0.63,-0.46
8-February-2019,4.95,5.55,4.85,5.37,5.332184633725695447,13756425,269292,73351798.00,2183491,15.87,0.70,0.42
7-February-2019,5.62,5.62,4.91,5.19,5.192785031149281992,13864204,212235,71993831.00,2471472,17.83,0.71,-0.43
6-February-2019,5.19,5.98,4.85,5.48,5.299593811345487477,22507768,217919,119282028.00,3549636,15.77,1.13,0.29
5-February-2019,7.55,7.55,5.07,5.44,5.974141216434171502,60479179,233161,361311156.00,21204994,35.06,2.48,-2.11
4-February-2019,10.44,10.44,6.00,7.55,7.350557398858179864,42509147,45275,312465925.00,8565245,20.15,4.44,-2.89
1-February-2019,11.91,12.11,11.51,11.60,11.812220528078682773,9782065,145581,115547909.00,1090722,11.15,0.60,-0.31
31-January-2019,11.59,12.04,10.90,11.75,11.331185560249237327,9911196,325176,112305601.00,1155374,11.66,1.14,0.16
30-January-2019,12.20,12.30,11.37,11.53,11.817442800730545479,6618616,227670,78215116.00,1388955,20.99,0.93,-0.67
29-January-2019,12.10,12.57,12.02,12.13,12.270326339269978901,6156507,290851,75542350.00,659083,10.71,0.55,0.03
28-January-2019,12.44,12.44,11.85,12.16,12.140831519498861107,6819347,239540,82792543.00,773246,11.34,0.59,-0.28
25-January-2019,12.90,12.99,12.35,12.44,12.667636138207150442,4716659,340796,59748920.00,816848,17.32,0.64,-0.46
24-January-2019,12.75,13.17,12.68,12.86,12.945814315668583658,11493700,367258,148795306.00,748755,6.51,0.49,0.11
23-January-2019,13.35,13.37,12.86,12.94,13.102933614380744611,8789976,224187,115174472.00,800720,9.11,0.51,-0.41
22-January-2019,13.12,13.43,12.85,13.34,13.078255998805396323,8987081,233898,117535346.00,799877,8.90,0.58,0.22
21-January-2019,13.32,13.48,13.07,13.11,13.251042958523541674,7019934,265477,93021447.00,870971,12.41,0.41,-0.21
18-January-2019,13.80,13.80,13.26,13.37,13.400430090264957202,13704100,323550,183640834.00,1391946,10.16,0.54,-0.43
17-January-2019,13.83,13.95,13.45,13.57,13.629477138043154000,13378273,273771,182338866.00,909517,6.80,0.50,-0.26
16-January-2019,13.47,14.13,13.41,13.81,13.800154546603278063,10913213,238983,150604026.00,943353,8.64,0.72,0.34
15-January-2019,13.48,13.63,13.36,13.47,13.483214347877225838,7796331,230920,105119602.00,491205,6.30,0.27,-0.01
14-January-2019,13.71,13.71,13.40,13.45,13.526750400001111596,5757484,259761,77880049.00,745173,12.94,0.31,-0.26
11-January-2019,13.95,13.97,13.61,13.70,13.761645987310893871,7612987,279012,104767232.00,772705,10.15,0.36,-0.25
10-January-2019,13.85,14.00,13.64,13.82,13.827878090889797697,7671092,296583,106074925.00,722421,9.42,0.36,-0.03
9-January-2019,14.00,14.14,13.66,13.81,13.840932749385387868,8719727,309902,120689155.00,1412944,16.20,0.48,-0.19
8-January-2019,13.78,14.15,13.67,14.01,13.916821555792434542,12735992,238652,177244528.00,1229904,9.66,0.48,0.23
7-January-2019,14.21,14.35,13.63,13.86,13.969929117373681406,13377326,312662,186880296.00,1160862,8.68,0.72,-0.35
4-January-2019,13.45,14.19,13.29,14.00,13.776107452448759681,15635344,255708,215394179.00,1451322,9.28,0.90,0.55
3-January-2019,13.85,13.85,13.40,13.51,13.623139524571867010,9686301,266710,131957830.00,1706184,17.61,0.45,-0.34
2-January-2019,14.40,14.40,13.62,13.81,13.977709361134896381,15384171,250403,215035471.00,2089817,13.58,0.78,-0.59
1-January-2019,14.58,14.58,14.16,14.39,14.354431560326838570,7741314,262128,111122162.00,756164,9.77,0.42,-0.19
31-December-2018,14.90,14.93,14.29,14.39,14.635650144616893812,11957455,335119,175005128.00,1211808,10.13,0.64,-0.51
28-December-2018,14.39,15.03,14.36,14.69,14.733219780839549851,10957634,302802,161441230.00,1155045,10.54,0.67,0.30
27-December-2018,14.55,14.64,14.12,14.50,14.390771170030372907,12139437,368722,174695860.00,1155379,9.52,0.52,-0.05
26-December-2018,14.20,14.46,13.82,14.29,14.099919359762181429,14758141,350428,208088598.00,987066,6.69,0.64,0.09
24-December-2018,14.50,14.53,13.76,14.14,14.102189467513511470,14179064,277485,199955847.00,1180961,8.33,0.77,-0.36
21-December-2018,14.50,14.68,14.05,14.19,14.302989105863184647,9510804,374902,136032926.00,991902,10.43,0.63,-0.31
20-December-2018,14.25,14.68,14.06,14.41,14.428723447154180126,12498472,234533,180336996.00,1526043,12.21,0.62,0.16
19-December-2018,14.50,14.95,13.77,14.26,14.490406505619314939,21969315,346278,318344305.00,2981034,13.57,1.18,-0.24
18-December-2018,15.78,16.05,15.55,15.78,15.820594001364236002,9593648,269504,151777210.00,877404,9.15,0.50,0.00
17-December-2018,16.00,16.23,15.50,15.66,15.856575749637545757,10684797,330741,169424293.00,1623522,15.19,0.73,-0.34
14-December-2018,15.40,16.49,15.06,15.77,15.792729071210853778,18249718,213960,288212852.00,1516321,8.31,1.43,0.37
13-December-2018,15.70,16.04,14.94,15.46,15.643014394398785486,13951260,295444,218239761.00,1592738,11.42,1.10,-0.24
12-December-2018,15.85,16.30,15.00,15.63,15.873500333531086104,13793317,134540,218948222.00,1775871,12.87,1.30,-0.22
11-December-2018,14.15,16.06,13.66,15.36,14.651234102316833039,14935431,11843,218822496.00,1475987,9.88,2.40,1.21
10-December-2018,15.40,15.50,14.50,14.72,15.000844525516182045,8521945,15861,127836372.00,1543702,18.11,1.00,-0.68
7-December-2018,16.64,17.00,15.51,15.76,16.097891804999789191,15108517,13478,243215272.00,2001206,13.25,1.49,-0.88
6-December-2018,15.90,16.47,15.25,16.29,15.818901731872572447,14428371,26677,228240983.00,1823107,12.64,1.22,0.39
5-December-2018,17.00,17.52,16.11,16.31,16.644091325294135914,18611974,17202,309779395.00,2505533,13.46,1.41,-0.69
4-December-2018,17.00,18.60,16.90,17.10,17.786860918939384649,33028185,66460,587467733.00,4608255,13.95,1.70,0.10
3-December-2018,15.50,16.86,14.70,16.62,15.936667236723777082,27506016,134876,438354224.00,3896784,14.17,2.16,1.12
30-November-2018,12.60,14.72,12.55,14.27,13.968972695775712149,17093106,21486,238773131.00,2609014,15.26,2.17,1.67
29-November-2018,13.20,13.25,12.44,12.75,12.848842763641869352,4861064,10830,62459047.00,753717,15.51,0.81,-0.45
28-November-2018,13.48,13.48,13.03,13.13,13.230961924299465722,3326925,4786,44018418.00,572255,17.20,0.45,-0.35
27-November-2018,13.32,13.58,13.06,13.32,13.289320388349514563,5305015,64552,70500044.00,549138,10.35,0.52,0.00
26-November-2018,13.35,13.58,13.00,13.32,13.285671861820487919,4323709,11821,57443379.00,729432,16.87,0.58,-0.03
22-November-2018,13.90,14.00,13.05,13.28,13.551244245162809850,7931154,14532,107477005.00,1402354,17.68,0.95,-0.62
21-November-2018,13.55,13.86,13.49,13.71,13.685827347685303454,5398051,44339,73876794.00,534920,9.91,0.37,0.16
20-November-2018,14.10,14.29,13.38,13.55,13.815249996524089870,8271215,53047,114268903.00,891595,10.78,0.91,-0.55
19-November-2018,13.51,14.75,13.45,14.10,14.052630388588047823,11628510,47146,163411153.00,1440684,12.39,1.30,0.59
16-November-2018,13.50,13.70,13.16,13.56,13.421444912124418498,4764179,46551,63942166.00,598064,12.55,0.54,0.06
15-November-2018,13.66,13.80,13.35,13.44,13.491201836557619384,2987328,55275,40302645.00,466871,15.63,0.45,-0.22
14-November-2018,13.56,13.89,13.32,13.68,13.596884199409263751,7294626,64430,99184185.00,594158,8.15,0.57,0.12
13-November-2018,13.78,13.97,13.20,13.56,13.514062439771423404,6900794,82308,93257761.00,836501,12.12,0.77,-0.22
12-November-2018,13.99,14.63,13.75,13.87,14.088111873348302104,6441856,40068,90753588.00,804256,12.48,0.88,-0.12
9-November-2018,13.79,14.32,13.43,14.20,13.934240825090161526,6528838,13117,90974401.00,1184723,18.15,0.89,0.41
7-November-2018,14.00,14.00,13.80,13.93,13.912920997165491678,1375900,1215,19142788.00,791019,57.49,0.20,-0.07
6-November-2018,14.50,14.50,13.67,13.81,13.912578923127985172,6248802,32862,86936951.00,807319,12.92,0.83,-0.69
5-November-2018,15.10,15.10,13.45,14.06,13.975990047008000675,12742299,30859,178086244.00,1423902,11.17,1.65,-1.04
2-November-2018,14.40,15.20,13.89,14.11,14.759207999268543825,16547813,26988,244232614.00,2139654,12.93,1.31,-0.29
1-November-2018,12.65,14.15,12.55,14.05,13.379340532318508358,19974019,45075,267239202.00,2322374,11.63,1.60,1.40
31-October-2018,11.70,12.48,11.70,12.33,12.114417364659753588,13482464,151175,163332196.00,1831137,13.58,0.78,0.63
30-October-2018,10.90,11.95,10.77,11.66,11.493609148394502270,13712570,10091,157606920.00,1671454,12.19,1.18,0.76
29-October-2018,10.09,11.15,9.55,10.94,10.446129433628689273,20101283,57608,209980604.00,2204006,10.96,1.60,0.85
26-October-2018,10.50,10.50,9.81,10.02,10.024474711249435137,9265523,93312,92882001.00,1459328,15.75,0.69,-0.48
25-October-2018,10.90,10.90,10.26,10.33,10.489994074498889093,7979072,92514,83700418.00,1647764,20.65,0.64,-0.57
24-October-2018,11.00,11.15,10.76,10.97,10.918719467375610820,5937092,23961,64825442.00,833245,14.03,0.39,-0.03
23-October-2018,10.95,11.29,10.63,10.87,10.964268598843657950,9216823,115771,101055723.00,873673,9.48,0.66,-0.08
22-October-2018,10.80,11.35,10.75,10.90,11.075065102323198808,7381073,199524,81745864.00,816879,11.07,0.60,0.10
19-October-2018,11.55,11.55,11.01,11.16,11.217174278711489721,6827885,4097,76589576.00,841828,12.33,0.54,-0.39
17-October-2018,12.00,12.05,11.27,11.36,11.605793693724809176,8049062,190967,93415753.00,1024276,12.73,0.78,-0.64
16-October-2018,11.70,11.99,11.68,11.79,11.829896754547271349,6955270,160260,82280126.00,690769,9.93,0.31,0.09
15-October-2018,11.75,11.97,11.50,11.67,11.734925617197506203,8661814,209447,101645743.00,878339,10.14,0.47,-0.08
12-October-2018,11.45,12.16,11.30,11.67,11.806459965894946273,12203470,144449,144079780.00,1372119,11.24,0.86,0.22
11-October-2018,10.95,11.47,10.75,11.12,11.158043572845897969,9602586,194748,107146073.00,749233,7.80,0.72,0.17
10-October-2018,11.15,11.67,11.05,11.48,11.393612248564304835,7108229,9097,80988405.00,773334,10.88,0.62,0.33
9-October-2018,11.00,11.29,10.65,11.05,11.004352158244318388,9010472,152955,99154407.00,695140,7.71,0.64,0.05
8-October-2018,11.70,11.70,10.70,11.07,11.116249137619781344,10557988,120304,117365225.00,1103586,10.45,1.00,-0.63
5-October-2018,11.95,12.14,11.30,11.42,11.689256332996206054,10286916,99427,120246398.00,1387542,13.49,0.84,-0.53
4-October-2018,11.95,12.54,11.60,11.89,12.057455372521371860,9838053,58666,118621885.00,1506259,15.31,0.94,-0.06
3-October-2018,11.40,12.44,11.25,11.80,11.957215770796878218,7995563,84407,95604672.00,1679416,21.00,1.19,0.40
1-October-2018,11.85,12.04,11.10,11.93,11.560150373592394026,6405912,5892,74053306.00,1093634,17.07,0.94,0.08
28-September-2018,12.50,12.70,11.70,11.90,12.077503333245202204,5295140,5213,63952071.00,983843,18.58,1.00,-0.60
27-September-2018,13.05,13.50,12.20,12.45,12.880194497586808890,8652858,8510,111450494.00,1657556,19.16,1.30,-0.60
26-September-2018,11.80,13.25,11.50,12.90,12.254782506701826987,12583882,15175,154212737.00,2227464,17.70,1.75,1.10
25-September-2018,11.90,12.10,11.20,11.55,11.686277332402250879,7738663,8384,90436162.00,1551727,20.05,0.90,-0.35
24-September-2018,12.85,12.85,11.65,12.30,12.337165484177869877,9348362,63474,115332289.00,1582034,16.92,1.20,-0.55
21-September-2018,14.90,15.25,12.70,13.20,13.720106302762888831,13590992,10742,186469855.00,2666185,19.62,2.55,-1.70
19-September-2018,16.20,16.20,14.65,14.90,15.389663799931616734,9063621,14370,139486080.00,1953510,21.55,1.55,-1.30
18-September-2018,17.40,17.75,15.50,16.15,16.471048718776725419,14935453,15510,246002574.00,2319610,15.53,2.25,-1.25
17-September-2018,16.45,17.60,16.00,17.20,16.855024753179814717,8220762,10777,138561147.00,1213522,14.76,1.60,0.75
14-September-2018,16.15,16.70,16.15,16.35,16.424441566251904562,3571686,16681,58662948.00,717821,20.10,0.55,0.20
12-September-2018,16.15,16.30,15.35,16.10,15.835188442359371579,9232611,50932,146200135.00,1130023,12.24,0.95,-0.05
11-September-2018,16.95,17.15,16.05,16.15,16.617918841558200752,5652006,7053,93924577.00,983690,17.40,1.10,-0.80
10-September-2018,17.00,17.60,16.85,17.00,17.155049628953052792,5223463,7754,89608767.00,866699,16.59,0.75,0.00
7-September-2018,17.25,17.75,17.05,17.25,17.392514085355518661,4896930,44859,85169924.00,691764,14.13,0.70,0.00
6-September-2018,17.45,17.80,17.15,17.25,17.427351336489947009,5048448,10487,87981077.00,647514,12.83,0.65,-0.20
5-September-2018,17.50,17.90,16.35,17.45,17.207983603458858704,11544386,14869,198655605.00,1255141,10.87,1.55,-0.05
4-September-2018,18.25,18.35,17.25,17.40,17.797888897435531319,6513279,11993,115922616.00,1166500,17.91,1.10,-0.85
3-September-2018,18.25,18.90,17.95,18.20,18.319327060403255207,7480077,22751,137029977.00,973430,13.01,0.95,-0.05
31-August-2018,18.44,18.72,17.92,18.26,18.315678003253290962,6729186,33334,123249604.00,969101,14.40,0.80,-0.18
30-August-2018,18.45,18.92,18.06,18.56,18.478288720353009176,8870251,93940,163907059.00,1190186,13.42,0.86,0.11
29-August-2018,18.25,19.00,17.20,18.55,18.086113843119668006,17022478,105446,307870475.00,1707063,10.03,1.80,0.30
28-August-2018,18.90,18.95,18.21,18.33,18.575094479762681986,6230964,39485,115740745.00,1005358,16.13,0.74,-0.57
27-August-2018,19.48,19.48,18.61,18.70,18.968465161489769332,7802228,41062,147996290.00,1589892,20.38,0.87,-0.78
24-August-2018,19.30,19.88,18.15,19.09,18.931440477350381470,14707687,72350,278437701.00,1818505,12.36,1.73,-0.21
23-August-2018,18.90,19.50,18.70,18.85,19.095504013225159014,8496533,47461,162245580.00,1163104,13.69,0.80,-0.05
21-August-2018,19.15,19.49,18.45,18.77,18.900364719135056834,10509731,37695,198637749.00,1344407,12.79,1.04,-0.38
20-August-2018,19.54,19.91,18.84,19.03,19.379472410392032585,9764673,26332,189234211.00,1668148,17.08,1.07,-0.51
17-August-2018,18.60,19.90,18.05,19.18,18.924782979890960180,16327980,36046,309003478.00,1629389,9.98,1.85,0.58
16-August-2018,20.50,21.30,17.85,18.54,19.845532388394635452,19782024,26936,392584798.00,3072114,15.53,3.45,-1.96
14-August-2018,21.15,21.65,20.45,20.69,21.059856159701353558,17300993,21513,364356424.00,2722518,15.74,1.20,-0.46
13-August-2018,19.05,21.18,18.42,20.53,20.086776865501777318,23425172,32985,470536203.00,3588797,15.32,2.76,1.48
10-August-2018,20.15,20.74,19.03,19.49,19.986285308968098303,18223451,26764,364219091.00,2861470,15.70,1.71,-0.66
9-August-2018,19.10,20.50,18.74,20.07,19.789505328310110488,26445439,30465,523342156.00,4458724,16.86,1.76,0.97
8-August-2018,16.70,19.07,16.60,18.36,17.652370492196454400,21047612,24837,371540245.00,4183482,19.88,2.47,1.66
7-August-2018,16.85,17.15,16.05,16.59,16.706572138687238964,14063702,20818,234956252.00,2059880,14.65,1.10,-0.26
6-August-2018,16.25,16.84,15.86,16.42,16.331396948173880912,15177077,12365,247862869.00,2607183,17.18,0.98,0.17
3-August-2018,14.84,17.06,14.81,15.69,15.957686455389542856,26869765,30592,428779285.00,3772837,14.04,2.25,0.85
2-August-2018,14.75,15.09,14.52,14.84,14.786697453613462656,9824510,23260,145272057.00,1086382,11.06,0.57,0.09
1-August-2018,14.65,15.44,14.29,14.77,14.861411239669808504,13666736,17679,203106984.00,1805511,13.21,1.15,0.12
31-July-2018,14.00,14.75,13.76,14.37,14.182120286263050134,8834392,17286,125290410.00,1461042,16.54,0.99,0.37
30-July-2018,14.15,14.15,13.67,13.84,13.855619811999483918,4115627,3281,57024563.00,683567,16.61,0.48,-0.31
27-July-2018,13.80,14.31,13.80,14.00,14.042700872308442616,5636653,18603,79153832.00,852220,15.12,0.51,0.20
26-July-2018,13.99,14.23,13.56,13.81,13.853498078507184639,6572494,17826,91052033.00,760832,11.58,0.67,-0.18
25-July-2018,13.95,15.14,13.75,13.88,14.397296319063742878,11907840,21998,171440701.00,1629732,13.69,1.39,-0.07
24-July-2018,13.25,13.95,13.05,13.65,13.609699685419105734,8808863,19306,119885980.00,1313617,14.91,0.90,0.40
23-July-2018,12.81,13.31,12.54,13.23,12.933090955732632152,7796375,29271,100831227.00,1310741,16.81,0.77,0.42
20-July-2018,12.90,13.10,12.65,12.97,12.877237190423500469,5503890,24101,70874897.00,1170162,21.26,0.45,0.07
19-July-2018,13.40,13.50,12.52,12.77,12.865267808649835147,8874620,18557,114174363.00,919177,10.36,0.98,-0.63
18-July-2018,13.20,13.33,12.56,13.08,12.967380205954704037,10858407,18805,140805092.00,1160559,10.69,0.77,-0.12
17-July-2018,12.30,13.43,12.05,13.08,12.813241281036571040,9636696,16610,123477311.00,1212780,12.59,1.38,0.78
16-July-2018,13.05,13.09,11.84,12.03,12.273797938174020416,8333390,9459,102282345.00,1342559,16.11,1.25,-1.02
13-July-2018,13.55,13.69,12.84,13.00,13.150498565289470766,7395220,6843,97250830.00,1136034,15.36,0.85,-0.55
12-July-2018,13.77,13.95,13.40,13.50,13.673536412861247237,5114745,8258,69936652.00,883490,17.27,0.55,-0.27
11-July-2018,13.90,14.02,13.52,13.64,13.726304504484715976,5918435,11328,81238241.00,1076121,18.18,0.50,-0.26
10-July-2018,13.89,14.21,13.75,13.97,13.968937828667912771,5086251,3702,71049524.00,964026,18.95,0.46,0.08
9-July-2018,13.69,13.94,13.57,13.68,13.723667195158106196,5042655,13105,69203719.00,1160410,23.01,0.37,-0.01
6-July-2018,13.30,13.73,13.30,13.57,13.581410194326575990,3964872,18881,53848553.00,826810,20.85,0.43,0.27
5-July-2018,13.85,14.05,13.45,13.55,13.678387066314696138,6089525,11610,83294880.00,773507,12.70,0.60,-0.30
4-July-2018,13.60,14.08,13.55,13.64,13.752949772241103289,6688652,9213,91988695.00,1218624,18.22,0.53,0.04
3-July-2018,13.26,13.50,13.15,13.35,13.345234617112371008,3782141,10597,50473559.00,840220,22.22,0.35,0.09
2-July-2018,13.95,13.95,13.15,13.24,13.403857935946957554,6647959,17809,89108298.00,1285831,19.34,0.80,-0.71
29-June-2018,13.70,14.40,13.45,13.80,13.851674643473013583,8232827,5110,114038441.00,1191672,14.47,0.95,0.10
28-June-2018,13.10,13.90,13.00,13.35,13.483773050916392661,8593205,4788,115868826.00,1155457,13.45,0.90,0.25
27-June-2018,14.50,14.60,13.05,13.35,13.656476009155353792,10629409,5994,145160269.00,1577426,14.84,1.55,-1.15
26-June-2018,14.60,14.70,14.30,14.40,14.500665467667001076,4375870,2695,63453027.00,794946,18.17,0.40,-0.20
25-June-2018,14.95,15.15,14.45,14.65,14.820015497805316750,5958263,3524,88301550.00,1083610,18.19,0.70,-0.30
22-June-2018,14.90,15.00,14.65,14.70,14.775150102278697974,5292891,2948,78203259.00,1075161,20.31,0.35,-0.20
21-June-2018,15.35,15.50,14.85,14.90,15.092715543231867055,5486092,3470,82800026.00,979889,17.86,0.65,-0.45
20-June-2018,14.65,16.00,14.65,15.30,15.229901394446556201,10680940,7543,162669663.00,1451384,13.59,1.35,0.65
19-June-2018,15.15,15.65,14.50,14.60,14.962757996145030870,12071692,6442,180625806.00,1637044,13.56,1.15,-0.55
18-June-2018,15.45,15.60,15.05,15.15,15.279841881654191475,6190553,3992,94590671.00,885123,14.30,0.55,-0.30
15-June-2018,15.90,16.15,15.40,15.45,15.711758366735528413,6002849,3666,94315313.00,1125027,18.74,0.75,-0.45
14-June-2018,15.95,16.20,15.70,15.90,15.926153498594983589,4754037,3711,75713523.00,693171,14.58,0.50,-0.05
13-June-2018,16.10,16.90,15.80,16.05,16.222124675691615197,9442787,6755,153182068.00,1207876,12.79,1.10,-0.05
12-June-2018,15.75,16.95,15.15,16.10,15.827017910194261853,12847041,8703,203330348.00,1478088,11.51,1.80,0.35
11-June-2018,15.85,16.15,15.50,15.65,15.830437169009005200,6056056,4245,95870014.00,1017174,16.80,0.65,-0.20
8-June-2018,15.85,16.20,15.45,15.80,15.867650074421584786,7319785,5241,116147787.00,1182087,16.15,0.75,-0.05
7-June-2018,16.30,16.50,15.40,15.75,15.941758315347982101,12737681,9183,203061032.00,1543612,12.12,1.10,-0.55
6-June-2018,14.30,16.65,14.00,16.00,15.612157423487558727,20986881,14959,327650490.00,1903023,9.07,2.65,1.70
5-June-2018,15.50,15.50,14.15,14.50,14.799115128157532023,12465986,8292,184485562.00,1396082,11.20,1.35,-1.00
4-June-2018,16.75,16.75,15.40,15.75,15.909421091014892143,8949887,6884,142387521.00,1418163,15.85,1.35,-1.00
1-June-2018,18.45,18.90,16.20,16.45,16.922982991228191236,20650815,17312,349473391.00,2863946,13.87,2.70,-2.00
31-May-2018,19.25,20.85,17.60,18.70,19.059046275763165124,38339573,35379,730715696.00,6443750,16.81,3.25,-0.55
30-May-2018,16.65,18.30,16.30,17.50,17.409243744213171723,34595808,28083,602286854.00,4635031,13.40,2.00,0.85
29-May-2018,15.80,16.80,15.40,15.95,16.139704262438644960,20366909,16940,328715888.00,2756010,13.53,1.40,0.15
28-May-2018,14.35,15.85,14.10,15.30,15.124872182634884489,13166247,11671,199137803.00,2260533,17.17,1.75,0.95
25-May-2018,14.05,14.75,13.75,14.25,14.240895849384929058,9539550,6488,135851738.00,1382353,14.49,1.00,0.20
24-May-2018,14.80,14.85,13.90,14.15,14.274872328212654152,8111424,4958,115789542.00,1098714,13.55,0.95,-0.65
23-May-2018,14.55,14.95,14.00,14.25,14.358142779560718524,11046357,8689,158605171.00,1402544,12.70,0.95,-0.30
22-May-2018,13.90,15.95,12.90,14.40,14.301309886300651169,32743987,26373,468281905.00,2809157,8.58,3.05,0.50
21-May-2018,15.15,16.35,12.80,13.40,14.372646906720214877,34997497,28183,503006667.00,4200392,12.00,3.55,-1.75
18-May-2018,18.20,20.65,14.10,15.35,17.193795213398248879,80415046,78185,1382639833.00,9579901,11.91,6.55,-2.85
17-May-2018,10.45,17.90,10.05,16.55,14.121595590276584580,54388173,43616,768047784.00,6726970,12.37,7.85,6.10
16-May-2018,11.25,11.95,9.95,10.55,10.625446139991270573,23167616,16595,246166256.00,4791981,20.68,2.00,-0.70
15-May-2018,13.40,13.60,11.50,12.45,12.667577151714888640,10068992,9009,127549733.00,1282814,12.74,2.10,-0.95
14-May-2018,13.50,13.70,13.15,13.50,13.402150421344104444,5104023,3391,68404884.00,828070,16.22,0.55,0.00
11-May-2018,13.95,14.85,13.30,13.70,13.843996125485195394,8654503,6896,119812906.00,1539339,17.79,1.55,-0.25
10-May-2018,15.05,15.20,13.65,13.95,14.171526904651377322,8748097,6023,123973892.00,1733485,19.82,1.55,-1.10
9-May-2018,15.05,15.35,14.85,15.05,15.149259287879592825,4969272,3422,75280790.00,868227,17.47,0.50,0.00
8-May-2018,15.40,15.60,15.00,15.15,15.280020039753362456,5519030,3597,84330889.00,798663,14.47,0.60,-0.25
7-May-2018,15.20,15.80,15.15,15.55,15.435609112241594836,4266217,3435,65851658.00,655402,15.36,0.65,0.35
4-May-2018,15.25,15.90,14.80,15.35,15.263262153980151414,9051829,7674,138160439.00,1199249,13.25,1.10,0.10
3-May-2018,15.95,16.10,14.90,15.05,15.410423633063053343,8184229,6112,126122436.00,1481578,18.10,1.20,-0.90
2-May-2018,15.25,17.75,14.95,16.05,16.787194412229935467,17059256,16497,286377047.00,2006615,11.76,2.80,0.80
30-April-2018,15.75,15.85,14.65,15.25,15.254056785085576451,9237179,9354,140904453.00,1552937,16.81,1.20,-0.50
27-April-2018,16.80,17.00,15.60,15.90,16.418151449920690914,6161337,8502,101157764.00,1153063,18.71,1.40,-0.90
26-April-2018,17.50,17.50,16.35,16.80,16.832977037651573007,7918049,6314,133284337.00,1622511,20.49,1.15,-0.70
25-April-2018,17.90,18.65,17.25,17.70,17.851203463164847409,9865196,7301,176105621.00,1562147,15.83,1.40,-0.20
24-April-2018,19.90,20.05,16.25,17.95,18.315974235364011824,11176560,10758,204709585.00,2277715,20.38,3.80,-1.95
23-April-2018,20.40,20.75,19.85,20.05,20.243149743288255334,4844344,3348,98064781.00,1387778,28.65,0.90,-0.35
20-April-2018,20.60,20.90,20.25,20.40,20.563074550542259416,3628706,2953,74617352.00,642425,17.70,0.65,-0.20
19-April-2018,20.50,21.15,20.35,20.80,20.698375243623073611,6085220,4105,125954167.00,1353727,22.25,0.80,0.30
18-April-2018,21.40,21.45,20.85,21.05,21.133750386156482188,4360279,3574,92149048.00,885406,20.31,0.60,-0.35
17-April-2018,21.20,21.85,20.95,21.10,21.348193294595059303,7083778,6165,151225862.00,1424330,20.11,0.90,-0.10
16-April-2018,22.25,22.50,20.85,21.10,21.494227804607427821,7823020,6980,168149774.00,1869010,23.89,1.65,-1.15
13-April-2018,22.40,22.75,22.10,22.30,22.428013041532437232,4372799,3009,98073193.00,866711,19.82,0.65,-0.10
12-April-2018,22.95,23.10,22.10,22.25,22.531500097488871247,5092889,4010,114750429.00,1684589,33.08,1.00,-0.70
11-April-2018,23.25,23.30,22.75,22.85,22.999466364613509533,3820961,3297,87880064.00,977699,25.59,0.55,-0.40
10-April-2018,23.85,24.10,22.80,23.25,23.336359853315441127,5582319,4880,130271005.00,1228692,22.01,1.30,-0.60
